title,URI,labels,Author,Abstract,Subject,Date,Page,
Revoli︠u︡t︠s︡ionnyĭ raboche-krestʹi︠a︡nskiĭ bukvarʹ dli︠a︡ vzroslykh,"https://iiif.princeton.edu/loris/figgy_prod/ea%2Fdd%2F6e%2Feadd6e438cc640efb308c209e5d145e9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Book, ","Deĭneko, Olʹga, 1897-1970","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Functional literacy,1920,28,
Revoli︠u︡t︠s︡ionnyĭ raboche-krestʹi︠a︡nskiĭ bukvarʹ dli︠a︡ vzroslykh,"https://iiif.princeton.edu/loris/figgy_prod/79%2F7d%2F2d%2F797d2d3e85b04713a3fe618e8b63d8f4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Book, ","Deĭneko, Olʹga, 1897-1970","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Functional literacy,1920,29,
Revoli︠u︡t︠s︡ionnyĭ raboche-krestʹi︠a︡nskiĭ bukvarʹ dli︠a︡ vzroslykh,"https://iiif.princeton.edu/loris/figgy_prod/98%2Ff5%2F80%2F98f580e50a634555af124397291f43c9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Deĭneko, Olʹga, 1897-1970","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Functional literacy,1920,30,
Revoli︠u︡t︠s︡ionnyĭ raboche-krestʹi︠a︡nskiĭ bukvarʹ dli︠a︡ vzroslykh,"https://iiif.princeton.edu/loris/figgy_prod/c4%2Fdd%2Fd6%2Fc4ddd602b7f0452d8181c8bdc5c73e71%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, Book, ","Deĭneko, Olʹga, 1897-1970","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Functional literacy,1920,31,
Revoli︠u︡t︠s︡ionnyĭ raboche-krestʹi︠a︡nskiĭ bukvarʹ dli︠a︡ vzroslykh,"https://iiif.princeton.edu/loris/figgy_prod/9a%2F03%2F0d%2F9a030d14181d4e9f820d899a9a314bdb%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Book, ","Deĭneko, Olʹga, 1897-1970","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Functional literacy,1920,32,
Revoli︠u︡t︠s︡ionnyĭ raboche-krestʹi︠a︡nskiĭ bukvarʹ dli︠a︡ vzroslykh,"https://iiif.princeton.edu/loris/figgy_prod/0f%2F8f%2F77%2F0f8f77fa98fe420e9fef50a2a3ee646e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Book, ","Deĭneko, Olʹga, 1897-1970","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Functional literacy,1920,33,
Revoli︠u︡t︠s︡ionnyĭ raboche-krestʹi︠a︡nskiĭ bukvarʹ dli︠a︡ vzroslykh,"https://iiif.princeton.edu/loris/figgy_prod/3b%2Fc9%2F1d%2F3bc91d01e5b24e3fbac9790ebaf1093d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Paper product, Beige, Rectangle, Square, ","Deĭneko, Olʹga, 1897-1970","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Functional literacy,1920,34,
Revoli︠u︡t︠s︡ionnyĭ raboche-krestʹi︠a︡nskiĭ bukvarʹ dli︠a︡ vzroslykh,"https://iiif.princeton.edu/loris/figgy_prod/2d%2Feb%2F2a%2F2deb2a579dd3423ca6948ee63f636af5%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Notebook, Paper, Paper product, Drawing, Sketch, ","Deĭneko, Olʹga, 1897-1970","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Functional literacy,1920,35,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/ce%2F93%2F4a%2Fce934a9dd9d84fdc842712bc3b9060a0%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Vintage advertisement, Font, Illustration, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,0,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/82%2F2b%2Fd7%2F822bd7da424244bfa398f8401f8a881d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Music, Text, Sheet music, Handwriting, Document, Paper, Font, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,1,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/01%2F56%2F9c%2F01569cc4ee31438d85d050f3339199cd%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Sheet music, Handwriting, Font, Paper, Document, Writing, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,2,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/c0%2F04%2F01%2Fc0040167cedc4f06994312379869e480%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Handwriting, Sheet music, Font, Paper, Document, Writing, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,3,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/3b%2Fc7%2F88%2F3bc7882766ad4cb6b32e10dc1edd4086%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Music, Font, Sheet music, Document, Paper, Writing, Number, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,4,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/83%2F22%2Fdb%2F8322dbd29d88456d83cdeb815fc45a50%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Music, Text, Sheet music, Handwriting, Font, Paper, Document, Writing, Classical music, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,5,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/a5%2F93%2F2d%2Fa5932d4fc842483f8e34419d38723993%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Handwriting, Sheet music, Font, Document, Paper, Writing, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,6,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/81%2F9a%2F42%2F819a426634874e1fbbea23e1a0187264%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Handwriting, Sheet music, Font, Document, Paper, Writing, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,7,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/72%2F31%2F44%2F72314481e9c845e48a153ef4325992a9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Music, Font, Document, Paper, Writing, Sheet music, Number, Paper product, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,8,
Tuberozy : Valʹs,"https://iiif.princeton.edu/loris/figgy_prod/e4%2Fa7%2F72%2Fe4a7727288c04747906bce4df4f158a7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,9,
"Kongo: Iz operetty ""Karʹera Pirpoĭnta Blėka""","https://iiif.princeton.edu/loris/figgy_prod/9c%2F6e%2F76%2F9c6e76292a9a48218ae75a19cd5ec535%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Gentleman, Retro style, Vintage advertisement, Album cover, Art, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,0,
"Kongo: Iz operetty ""Karʹera Pirpoĭnta Blėka""","https://iiif.princeton.edu/loris/figgy_prod/bf%2F74%2Ff4%2Fbf74f4fcf3244ebdab7b4cb01e19dcb6%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Sheet music, Handwriting, Document, Font, Paper, Parallel, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,1,
"Kongo: Iz operetty ""Karʹera Pirpoĭnta Blėka""","https://iiif.princeton.edu/loris/figgy_prod/5b%2Fe1%2F16%2F5be1164a40b343db9648c6d7dd3a81a7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Sheet music, Font, Handwriting, Paper, Document, Parallel, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,2,
"Kongo: Iz operetty ""Karʹera Pirpoĭnta Blėka""","https://iiif.princeton.edu/loris/figgy_prod/f0%2Fdd%2Fe9%2Ff0dde9942da94af5be4e271187066ace%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, ","Kornilov, I., composer","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Popular music—Soviet Union—Scores,1920,3,
Soloveĭ : skazka,"https://iiif.princeton.edu/loris/figgy_prod/8c%2Fe2%2Fd8%2F8ce2d82218cb49989868da5ff2eb438b%2Fintermediate_file.jp2/full/1000,/0/default.jpg",,"Andersen, H. C. (Hans Christian), 1805-1875","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Children's literature—Russia—20th century,1917,0,
Soloveĭ : skazka,"https://iiif.princeton.edu/loris/figgy_prod/11%2Fad%2F36%2F11ad3620bad34361b198a34871230bc6%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Paper, Rectangle, Paper product, Square, ","Andersen, H. C. (Hans Christian), 1805-1875","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Children's literature—Russia—20th century,1917,1,
Soloveĭ : skazka,"https://iiif.princeton.edu/loris/figgy_prod/e0%2Fdc%2F89%2Fe0dc89c49c7a4a1e82ad0aebacb350a3%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Illustration, Art, ","Andersen, H. C. (Hans Christian), 1805-1875","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Children's literature—Russia—20th century,1917,2,
Soloveĭ : skazka,"https://iiif.princeton.edu/loris/figgy_prod/b8%2F6e%2F69%2Fb86e696e9539441185ca8954f7627b47%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, Square, ","Andersen, H. C. (Hans Christian), 1805-1875","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Children's literature—Russia—20th century,1917,3,
Soloveĭ : skazka,"https://iiif.princeton.edu/loris/figgy_prod/ee%2F7b%2Faf%2Fee7baf333a744a7d986f6211815cfda1%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper product, Paper, History, ","Andersen, H. C. (Hans Christian), 1805-1875","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Children's literature—Russia—20th century,1917,4,
Soloveĭ : skazka,"https://iiif.princeton.edu/loris/figgy_prod/e6%2F0d%2F11%2Fe60d1147e7a240eaa53d96196de005ee%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Painting, Picture frame, Art, Tree, Visual arts, Plant, Modern art, Artwork, ","Andersen, H. C. (Hans Christian), 1805-1875","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Children's literature—Russia—20th century,1917,5,
Soloveĭ : skazka,"https://iiif.princeton.edu/loris/figgy_prod/3e%2F7f%2Ff5%2F3e7ff5e19448436684f316155cb31da7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Book, Paper product, ","Andersen, H. C. (Hans Christian), 1805-1875","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Children's literature—Russia—20th century,1917,6,
Soloveĭ : skazka,"https://iiif.princeton.edu/loris/figgy_prod/8f%2Fd4%2Fd9%2F8fd4d9fcd47e4eb09e2aabaf3fe563d8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Painting, Art, Picture frame, Modern art, Visual arts, Art gallery, Illustration, ","Andersen, H. C. (Hans Christian), 1805-1875","The contents also include lyrics to the pre-1944 Soviet national anthem, 'The International,' readings on the evils of church and monastaries, readings on the state, school, and labor, as well as a story by Maxim Gorky about the revolutionary vanguard.",Children's literature—Russia—20th century,1917,7,
