Title,Author,Abstract,Subject,Date,Page,URI,Labels,Text,Image_properties
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,23,"https://iiif.princeton.edu/loris/figgy_prod/f9%2F29%2F2b%2Ff9292b80045d4d3e8cfd544885cbd55b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, Book, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,24,"https://iiif.princeton.edu/loris/figgy_prod/70%2F4f%2F39%2F704f39f8fa9942a48f7bdadee1a0633f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Vintage advertisement, Poster, Paper, Illustration, Font, Paper product, Art, Advertising, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,25,"https://iiif.princeton.edu/loris/figgy_prod/33%2Fb6%2Fee%2F33b6ee4e24ff4e46808c448d8df45d9f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,26,"https://iiif.princeton.edu/loris/figgy_prod/81%2F42%2F4c%2F81424cff21fd4fd2a4906c375de3d443%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Photograph, Illustration, Snapshot, Art, Paper, Stock photography, Visual arts, Paper product, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,27,"https://iiif.princeton.edu/loris/figgy_prod/a8%2F51%2Fdf%2Fa851df1c658b44e385d252d95cb8097b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,28,"https://iiif.princeton.edu/loris/figgy_prod/4a%2F22%2F4a%2F4a224af4fe224279b681992885bb680a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, History, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,29,"https://iiif.princeton.edu/loris/figgy_prod/e9%2F4a%2F64%2Fe94a642bfc954825b874bc7876150a7d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Vintage advertisement, Paper, Paper product, Illustration, Art, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,30,"https://iiif.princeton.edu/loris/figgy_prod/32%2Fd1%2Ffa%2F32d1fae45a6a4e42907d2b889cf21475%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Paper, Paper product, Illustration, Art, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,31,"https://iiif.princeton.edu/loris/figgy_prod/e5%2Fb8%2F97%2Fe5b8976ab4c14dd5a6bfd20c6592647b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, Adaptation, Sitting, Illustration, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,32,"https://iiif.princeton.edu/loris/figgy_prod/9b%2F13%2Faf%2F9b13af5510db4005b0244ac3ad0b9e60%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Paper product, History, Art, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,33,"https://iiif.princeton.edu/loris/figgy_prod/83%2Fca%2Fcc%2F83cacc8da4a842d79377db29b2363e6e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,34,"https://iiif.princeton.edu/loris/figgy_prod/f9%2F41%2F71%2Ff94171ccfdae470080b797ca23407695%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Document, Paper, Font, Paper product, Writing, Music, Diary, Ink, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,35,"https://iiif.princeton.edu/loris/figgy_prod/0c%2Fba%2F26%2F0cba26feb6b84000bfe316f55c08c106%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Paper, Document, Font, Writing, Paper product, Music, Calligraphy, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,36,"https://iiif.princeton.edu/loris/figgy_prod/63%2F76%2F37%2F6376375ecfb24a33a8efe8b4c8ec9738%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Document, Paper, Font, Paper product, Writing, Music, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,37,"https://iiif.princeton.edu/loris/figgy_prod/0a%2F8f%2F0c%2F0a8f0c5848564898ac8809bed42ae240%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,38,"https://iiif.princeton.edu/loris/figgy_prod/7d%2F67%2F92%2F7d6792d16e8545ce8cb25bf5fa148896%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Retro style, Vintage advertisement, Vintage clothing, Illustration, Paper, Gentleman, Paper product, Art, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,39,"https://iiif.princeton.edu/loris/figgy_prod/6c%2F7b%2Fb5%2F6c7bb584eaa547bcb4142ad18bf9cf92%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,40,"https://iiif.princeton.edu/loris/figgy_prod/92%2F49%2F17%2F92491776b7754b8ca6b034e361564e9e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Photograph, Snapshot, Illustration, Art, Drawing, Stock photography, Photography, Portrait, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,41,"https://iiif.princeton.edu/loris/figgy_prod/cb%2F11%2F4d%2Fcb114d2455984def91760a1e11726edf%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ",,
Komsomolii︠a︡ : stranit︠s︡y ėpopei,"Bezymenskiĭ, A. (Aleksandr), 1898-1973","A Classic of Soviet propaganda for children. Taking the names from the Adventures of Tom Sawyer, Pavlovich reforms the naughty boy along Marxist lines. Aunt Polly (""Teti︠a︡ Polli"") does not know what to do with mischievous Tom: he steals sweets, gives the cat a haircut, scrawls on the walls, and even gets into his aunt's make-up box. Not even a good whipping will teach him a lesson! But Tom reforms after he dreams of a glorious Bolshevik rally and joins the proletarian revolution.","Songs, Russian",1924,42,"https://iiif.princeton.edu/loris/figgy_prod/db%2F57%2Ffb%2Fdb57fb325b654e5ebaa86270f3ee373b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Rectangle, Square, Paper product, ",,
